,ETMX_Z,ITMY_Z,ETMY_Z,ETMX_X,ITMY_Y,ETMY_Y
5543,64.924934,57.21101,68.07632,130.2705,149.10503,167.79501
5544,65.8516,55.819416,64.4197,127.318405,168.75386,195.04356
5545,62.790146,52.125946,60.892113,128.56961,161.94739,191.04701
5546,58.659462,51.305706,60.660126,123.71515,156.32796,185.9906
5547,53.800293,47.35119,56.638584,128.59753,139.7586,167.21968
5548,48.386005,43.941135,51.9623,120.134186,134.19354,146.34651
5549,55.327644,47.726658,55.061317,144.06517,135.74345,136.00049
5550,54.663017,46.48604,53.65681,141.13072,127.37774,130.12976
5551,55.359947,45.455795,52.43253,134.44135,113.855644,123.15482
5552,50.5596,46.875507,51.797092,120.71759,107.71619,114.66128
5553,46.89364,45.059437,49.40578,139.25563,99.423676,111.5102
5554,46.10266,44.0195,49.613197,138.91318,89.194786,101.29491
5555,42.801773,43.39584,44.31808,135.87617,88.44787,102.226036
5556,42.54848,42.9602,44.523384,121.26382,87.3557,101.35606
5557,40.67996,39.233982,41.017204,109.85676,88.04364,93.39124
5558,41.603928,37.86693,40.663754,97.28605,88.91413,91.34435
5559,38.159103,34.691154,36.454678,86.12511,82.52087,81.109085
5560,37.22952,36.074852,38.292095,104.932755,84.26925,96.603294
5561,39.539196,39.337727,40.022755,120.95364,85.87623,100.540436
5562,44.97729,39.630096,39.60549,134.29721,90.06948,101.86991
5563,45.40808,42.15081,43.795845,149.8608,113.56485,92.66645
5564,47.365173,49.05942,48.6365,145.1353,128.89235,98.13171
5565,73.67118,68.59001,67.480034,148.34508,140.50679,117.1321
5566,76.30426,73.89368,78.53845,155.0679,138.81474,120.47937
5567,76.702255,74.395775,77.918015,154.26715,142.39966,132.50139
5568,69.22165,67.16367,71.418175,138.48485,138.18564,130.04686
5569,62.78375,62.11983,66.65839,128.12366,138.1836,128.36371
5570,53.707123,54.532,59.028385,124.68866,125.2624,117.54762
5571,49.10923,50.27398,55.844204,124.072365,122.57127,114.33856
5572,47.012604,45.94475,50.77087,116.6362,111.046265,113.688446
5573,46.576237,43.845013,48.411903,113.994286,101.88999,112.83883
5574,42.437756,38.974255,42.289413,110.44215,88.46273,101.155426
5575,40.02227,36.933617,41.305122,105.43898,83.09212,96.125244
5576,36.950806,35.26235,38.339188,111.20258,77.35218,82.75685
5577,37.806168,35.86614,43.016537,111.66619,77.32953,81.59067
5578,38.37639,36.75986,42.419273,101.207634,69.19539,97.96993
5579,37.252613,35.85583,41.2079,103.702286,79.61896,100.17205
5580,37.990383,40.583748,39.42148,102.15173,86.56161,98.74171
5581,41.420033,43.69652,43.74064,104.53062,86.11812,100.08057
5582,37.100887,37.838814,39.851456,102.14842,93.741486,94.17579
