,ETMX_Z,ITMY_Z,ETMY_Z,ETMX_X,ITMY_Y,ETMY_Y
3572,445.57224,530.5043,560.0788,1103.8898,1053.6351,918.29456
3573,539.1445,667.37067,555.70074,1195.0018,958.94586,956.1062
3574,488.88104,612.2284,506.78513,1176.6552,1036.7709,1205.512
3575,517.6191,484.77808,420.2907,1021.0848,1198.655,1142.5297
3576,690.8461,541.9369,496.69376,1348.5104,1050.4755,1040.8988
3577,645.05725,489.09106,448.5513,1283.7916,1119.1063,1023.6953
3578,534.7969,480.79877,546.94135,1197.4464,1150.7101,1065.4708
3579,513.1032,590.49194,524.97296,1137.1066,1030.2382,1140.5835
3580,632.32086,591.8347,658.3098,1312.9382,842.7109,1062.1226
3581,753.6087,621.32043,688.2275,1284.1455,838.0615,1069.7612
3582,651.5618,556.33966,584.2607,1190.4061,1132.3417,1010.23987
3583,536.5938,463.56497,530.51556,1219.471,1139.5029,1202.1389
3584,495.68362,480.24014,443.77594,1118.5916,1109.8889,1052.5765
3585,438.8124,461.12793,476.67432,1033.484,1276.4855,915.982
3586,494.3181,523.1395,511.05765,878.85205,1126.8348,1046.3508
3587,462.13928,623.9644,496.8151,1106.3403,1037.4296,1013.2475
3588,571.1805,664.9376,438.70328,1082.2448,1023.67194,1014.3015
3589,528.446,636.1203,594.96014,896.2852,1119.4451,861.31696
3590,556.7067,623.93396,543.92633,1011.79504,1104.5095,1067.049
3591,699.2596,551.07196,444.91043,1216.1968,1229.9524,1057.3412
3592,702.8017,647.39026,426.34808,1193.1666,1140.9912,957.1538
3593,758.91864,763.97845,525.1642,1129.053,1045.5873,842.6267
3594,646.40967,764.177,447.541,1003.2931,950.13544,900.5443
3595,591.9922,721.47144,524.585,1010.4251,1314.837,923.11975
3596,549.0243,582.50714,557.0422,1055.2721,1150.2919,934.83167
3597,468.50558,626.1468,521.694,1225.6923,1153.842,857.93335
3598,522.62836,639.53125,561.8824,1288.9741,994.1218,975.9785
3599,599.35443,709.65533,593.56085,1030.8192,1077.9062,921.15796
3600,550.371,680.6373,562.8408,1149.2776,971.6286,1000.64624
3601,503.28195,565.9042,508.25595,1267.4323,880.1118,1123.169
3602,652.0345,595.12897,425.5428,1105.6483,747.04016,1118.77
3603,579.1329,511.45602,470.77713,1157.4333,894.4244,1088.5422
3604,614.7354,392.45926,462.45322,1094.0621,953.4452,1084.3746
3605,600.6702,404.51642,449.9416,1158.1189,1068.4982,1133.7372
3606,509.58945,385.36856,366.0271,1117.032,1053.1083,1026.0161
3607,461.2302,479.78934,516.99713,1195.7297,1060.1316,955.543
3608,426.478,440.92227,514.25116,1160.9973,1009.22656,977.6927
3609,465.8995,515.9222,512.40356,1257.5247,1035.6968,1095.0483
3610,534.77936,514.9968,597.9428,1243.4462,1071.3,1058.5421
3611,647.4831,692.56573,660.48334,1274.0415,1100.9369,1058.0879
3612,556.238,657.1429,494.31564,1081.6144,890.02344,995.0442
3613,535.08374,566.5705,443.7553,1074.0773,926.0737,1100.2959
3614,441.30753,500.14465,515.0964,1035.5781,1163.716,1265.8114
3615,632.2836,532.73975,540.6995,1243.7263,1071.6853,1124.0128
3616,553.7357,535.68945,541.289,1032.9995,939.62805,1162.4193
3617,565.82837,498.57086,566.97,1039.0773,1084.0806,976.17737
3618,494.34515,533.23517,728.4315,1129.4092,1013.0082,1212.8043
3619,563.87805,472.34546,649.41425,1216.4562,1000.9956,1093.9894
3620,550.0466,434.91776,565.3498,1390.3848,1177.2335,1047.5555
3621,478.40506,460.98587,542.49414,1102.6099,1029.1959,1077.3083
3622,494.066,522.54407,555.06256,1184.891,879.0265,966.4711
3623,659.1006,495.16837,605.0871,1106.394,993.6928,1192.3035
3624,638.4367,473.3253,500.6781,1241.5933,954.3168,1352.7272
3625,647.9441,592.10803,594.1994,1410.9752,1025.7734,1306.9703
3626,626.4572,522.4153,496.85748,1195.7456,934.6633,1144.3359
3627,570.7781,504.49545,507.33862,1377.1462,1005.38544,903.7352
3628,518.4585,575.0435,510.8303,1332.1659,1355.469,1019.006
3629,662.37524,549.66455,495.75418,1325.4618,1247.399,1013.7164
3630,526.35455,496.91754,525.745,1284.5211,1155.2646,1024.1146
3631,472.84534,711.16174,502.4708,1263.1925,1237.5845,897.2888
3632,486.3741,706.0795,518.23193,1130.2216,1306.1715,1069.5513
3633,598.3112,595.0602,513.32355,1008.6162,1098.8749,1007.3316
3634,569.99963,399.7674,475.60565,1047.6249,1133.0421,900.01935
3635,494.82504,382.5143,454.55948,948.22235,1076.6215,860.47156
3636,568.9373,506.10693,419.53497,1220.5581,1110.0697,859.4847
3637,607.1329,581.75354,500.7449,1292.8557,1220.1222,1027.8494
3638,714.98126,673.4699,558.7497,1515.8688,1052.3124,1178.3599
3639,732.40753,672.8207,534.32227,1448.1217,1018.31616,1217.0999
3640,594.1869,548.437,486.21442,1155.6963,1154.6256,1213.7655
3641,500.11502,610.09314,428.24762,1093.4966,891.2114,1297.0771
3642,595.6355,608.0214,558.1611,1075.7778,1127.8376,1505.7395
3643,549.7033,537.7784,503.4733,1257.966,1151.6505,1294.2344
3644,550.4321,439.57928,534.2695,1153.7703,1131.0178,1144.8423
3645,659.5548,534.40894,469.1573,1060.738,1123.5288,1147.404
3646,621.9922,609.4113,568.35126,1033.1991,1252.4856,1283.6389
3647,501.75818,617.71783,547.4837,1411.5215,1204.1869,1141.1011
3648,520.8445,660.3105,522.9647,1199.6942,1132.646,978.29297
3649,565.2339,654.033,602.70917,1203.1576,1050.336,979.9167
3650,504.36285,530.99976,507.0621,1116.6097,1204.5476,958.12396
3651,496.73343,407.30945,449.4454,1422.8453,1029.5751,999.0581
3652,616.6269,472.86682,499.7672,1152.072,1032.7804,1011.3265
3653,521.9186,473.28375,601.96124,1166.1151,1022.81586,1237.2756
3654,481.12286,416.2353,492.09174,1185.7831,995.7167,1253.2571
3655,584.78186,408.3057,527.39044,1206.8113,1079.8691,1015.9144
3656,635.9379,546.78107,465.20016,1230.2656,1005.1983,1026.7458
3657,624.98517,584.9094,419.773,1202.7805,831.03894,1080.5076
3658,571.24097,567.6179,494.59357,1069.9506,948.9797,1038.3561
3659,606.8186,557.7892,519.50195,1319.9885,1013.0763,1071.7068
3660,539.3255,589.2395,506.72827,1153.9839,1075.9391,1006.8068
3661,465.64743,603.42096,460.77512,975.06177,1211.1421,1265.4076
3662,499.22363,592.89954,585.39844,908.04285,1337.9713,1111.597
3663,518.7553,561.8774,508.01938,971.3786,1286.2471,944.47314
3664,786.5041,482.06323,472.96246,1415.0131,1052.5836,850.8067
3665,687.6928,587.8292,501.03293,1196.6044,942.8531,1186.5953
3666,535.1035,536.38196,465.23117,1026.241,1065.1001,1297.3282
3667,496.55487,528.23676,554.26843,1150.6552,1078.7795,1183.9828
3668,584.9468,509.02863,566.916,1309.8497,997.60205,1051.615
3669,614.00476,694.77625,611.95715,1777.5459,972.39636,966.6211
3670,569.25116,671.92865,579.7628,1524.0219,944.69293,1081.2932
3671,524.76636,545.95184,488.26,1257.4108,1145.646,1200.1564
3672,558.8134,604.7766,639.1222,1197.0161,1043.5018,1164.5708
3673,611.9767,580.93555,587.4027,1196.1171,863.4365,919.0927
3674,606.4384,617.3001,516.1333,1078.0349,1089.2257,1077.144
3675,553.1841,698.6437,499.81012,976.53,1150.1957,1061.9222
3676,651.4917,680.3294,434.73645,1383.6339,980.1992,960.86926
3677,646.3941,532.1213,431.47098,1380.5529,1142.986,1211.1759
3678,650.4446,431.10956,427.77863,1261.4531,1074.0773,1137.4851
3679,560.4524,500.94778,533.11615,1069.9044,951.39056,1095.4902
3680,567.64905,521.99835,531.51935,992.7065,971.21484,1219.5266
3681,626.1594,646.93665,476.41547,1074.9883,1109.7319,1100.5156
3682,628.3008,586.011,463.7892,1377.8335,1110.1339,1312.9435
3683,632.2784,556.73944,471.21747,1333.9078,906.62354,1275.952
3684,521.3149,430.82263,500.28253,1048.338,901.80023,965.75305
3685,550.96704,513.99603,510.2172,1206.3546,925.1143,1202.8439
3686,598.9894,536.6275,681.6388,1588.8113,1095.4697,1160.2587
3687,492.55634,530.8067,663.62415,1423.0751,1169.749,1072.0549
3688,497.3494,542.02563,613.59875,1225.6621,953.6422,1129.9949
3689,485.49222,467.15726,507.06653,979.8637,889.5403,1120.3667
3690,433.2149,614.36847,537.77783,911.7672,955.7094,974.7217
3691,553.19476,564.4386,529.6729,1376.4045,1007.8579,1012.3176
3692,683.7759,525.776,464.85513,1268.9933,1193.223,1109.271
3693,619.1868,530.7722,454.5942,1277.7493,1185.689,1023.83344
3694,570.45386,653.2234,541.2372,1369.535,863.5362,1234.842
3695,530.2321,712.2983,581.3083,1277.2183,883.6221,1464.9276
3696,507.5345,658.40186,562.4049,1081.2346,937.8568,1051.019
3697,540.5813,561.63214,631.0821,1155.6874,940.89453,1246.261
3698,486.57687,505.22076,566.39197,1238.4948,955.85675,970.1176
3699,576.8919,454.76846,540.6359,1362.555,1007.64716,1001.03125
3700,609.74805,457.88464,637.6817,1161.1669,1041.7194,986.0505
3701,633.36066,503.00577,541.8114,1170.6947,1080.4995,1050.668
3702,594.9925,578.89496,439.15973,1312.5646,1054.3163,1184.0396
3703,637.86566,577.708,568.7335,1333.8052,1030.4608,1269.9274
3704,645.18634,602.7463,579.7396,1060.4459,1061.0002,1153.0602
3705,623.7236,536.83496,551.9092,998.46735,990.5782,910.84955
3706,562.65826,491.93588,495.65387,1499.0669,1035.9752,869.9425
3707,531.96387,443.2399,473.3276,1319.2994,928.78235,1066.6295
3708,508.33032,414.77133,414.58234,1109.9714,867.0656,1069.7179
3709,516.82574,407.98672,611.98145,1246.1489,1011.05273,1116.1858
3710,489.62933,547.7238,549.7731,1069.1171,1226.2244,1138.2906
3711,478.2407,552.2027,480.11823,944.8869,1181.63,951.31055
3712,544.0162,576.40753,530.5428,1092.2054,882.5608,1078.7395
3713,737.1841,584.2308,570.2197,1084.0613,1252.8164,1214.2053
3714,763.6493,559.626,755.3831,1142.6455,1148.2545,1167.93
3715,585.8167,712.0139,675.8773,1148.2959,1138.5659,1257.0577
3716,529.9002,691.0974,490.41458,1386.6703,1086.4257,1079.2646
3717,564.06683,603.92737,454.1042,1322.2012,1038.4834,831.10516
3718,619.4548,536.54755,446.31494,1317.8292,1023.7387,621.61194
3719,619.67456,534.6024,502.42245,1255.5637,1128.3743,850.73895
3720,562.9083,509.04953,476.7432,1320.6699,1133.4258,1143.2488
3721,500.6226,578.2449,756.1445,1283.8934,1023.3306,1141.9785
3722,559.4268,592.7054,653.7086,1324.4537,1082.5337,963.29333
3723,579.54016,550.4795,630.3631,1241.7289,938.3722,1077.6656
3724,431.1066,528.91644,636.5389,972.52155,924.6903,1055.5562
3725,426.22415,607.9702,505.36832,1257.0806,1142.8892,1031.3652
3726,548.56506,546.15594,653.15704,1279.345,1104.8221,934.2318
3727,544.7156,489.5746,679.8906,1239.8724,1101.2079,951.243
3728,486.97003,401.74368,586.02136,1070.7611,1093.6445,934.7257
3729,531.55756,447.2881,494.8728,1456.0206,1240.3129,831.53033
3730,530.1951,495.973,565.69147,1278.493,1012.4099,857.18274
3731,505.4547,616.59595,662.252,1396.4601,1168.5687,981.0261
3732,569.3033,589.6869,518.7754,1270.9714,1142.9586,1029.4291
3733,699.1558,600.6811,558.6639,1120.0272,1122.5052,1123.5352
3734,683.29016,577.49506,548.33203,1424.3853,992.19495,1034.6755
3735,538.27826,610.7617,674.6662,1352.1377,950.3869,1048.2423
3736,538.43005,592.0139,652.1917,1108.7089,999.36084,1012.5945
3737,507.35434,559.3146,544.279,1213.1783,1097.2689,1066.3795
3738,505.2441,610.08215,561.37036,1106.9955,990.09576,1070.2361
3739,470.5519,604.23737,612.90674,1248.6256,898.1222,1198.7979
3740,553.2176,524.4395,577.111,1276.886,957.784,948.66046
3741,513.24335,511.55682,601.9307,1239.9768,975.6054,997.3548
3742,528.5252,552.1613,562.14215,1116.6488,932.3948,1090.1401
3743,484.05734,525.23694,492.5523,1240.8046,900.9949,868.35156
3744,524.28564,591.1301,522.20905,1238.7845,827.8101,931.9447
3745,530.036,560.5541,510.33957,1153.3252,992.9413,1252.7972
3746,513.1996,452.39764,597.03406,1180.7245,970.1254,1211.2897
3747,489.4037,418.1682,566.137,1197.0493,914.4776,1007.5699
3748,585.35944,489.43698,418.10596,1225.3778,908.40027,1132.0929
3749,618.5545,502.62228,597.9445,1342.9978,983.2704,1251.6868
3750,536.2502,504.28574,573.29425,1108.2589,977.59064,1309.1118
3751,564.16425,708.2981,564.7946,1177.7941,1150.5546,1195.6736
3752,583.92163,710.7933,530.5869,1265.6284,1014.4417,923.95795
3753,555.6728,518.5005,492.4517,1562.5765,1120.9589,862.206
3754,592.7657,455.1972,541.99585,1552.2776,1120.6155,891.2236
3755,627.752,458.4865,535.4523,1342.5132,944.1162,901.25214
3756,671.10114,593.35205,487.0658,1306.037,1131.337,1104.31
3757,546.2018,577.6854,489.69107,1239.0452,1161.0913,1081.8373
3758,558.9107,392.2976,534.2726,937.8357,1030.3094,1037.0966
3759,515.008,438.39276,461.72955,1109.9103,971.4725,1017.81573
3760,546.10504,462.92035,464.06918,1354.2944,935.1926,1062.6581
3761,591.1052,461.7762,446.00174,1437.2972,1042.7487,1089.2129
3762,493.67264,489.78204,495.30005,1279.5775,1342.017,1116.8291
3763,577.9044,528.1508,574.2508,1104.5367,1153.5411,962.8456
3764,673.91046,554.7419,535.6363,1187.0947,1242.2653,956.3168
3765,502.00742,506.60248,540.19836,1185.4076,1192.0951,891.439
3766,475.36887,557.15485,539.24054,1057.8096,904.6601,947.4551
3767,542.85803,574.7785,501.1754,1147.6626,1096.3654,1037.42
3768,521.6797,593.6365,485.58057,1234.1177,1000.6465,958.5799
3769,552.04614,506.46906,529.858,1427.205,978.87805,1080.4908
3770,488.56598,473.46643,578.1566,1429.0492,945.02277,1160.3601
3771,616.5602,600.9151,618.61523,1257.955,765.0042,1108.9949
3772,652.73083,753.56537,554.01135,1189.6372,939.9551,955.8041
3773,660.55786,748.9781,675.5212,1198.4026,903.9184,962.63336
3774,558.9849,560.6039,634.8322,1189.9948,820.0809,925.09814
3775,538.3163,641.6323,529.39923,1076.5123,964.41064,1047.9004
3776,506.4061,581.2525,530.576,1119.613,955.5487,1045.3053
3777,573.25903,660.894,485.34534,1215.2593,1129.6085,1100.4342
3778,415.10678,521.36993,499.11328,1387.7642,1075.276,993.0544
3779,562.3055,532.3494,506.3414,1345.6122,967.01434,1011.47437
3780,475.28656,455.41125,455.43515,1272.5643,1033.4464,1294.2576
3781,634.1537,526.32635,448.36356,1173.9359,916.665,1094.2649
3782,586.503,524.4812,647.1331,1261.0977,947.01483,1009.3526
3783,548.79407,571.7658,690.60065,1288.5715,1040.6261,917.7965
3784,638.3696,579.30597,568.9737,1235.8741,995.2743,1159.0695
3785,595.81384,528.38654,587.2647,1160.7424,798.5445,1301.8811
3786,531.27686,591.44745,544.84076,1282.2582,1092.0216,1317.2067
3787,442.7894,507.7709,443.31052,1508.2764,1135.4473,1114.8882
3788,430.59872,517.8759,461.01813,1343.8293,1128.2585,1006.7984
3789,507.87256,608.06177,514.2979,1200.7128,1083.4169,916.4002
3790,462.6188,623.4117,502.69946,1117.7325,993.7195,996.2755
3791,526.2262,581.41125,605.3368,1093.9589,922.91534,972.61615
3792,585.8655,472.62875,512.534,1286.1626,1084.7357,1065.3167
3793,578.0968,523.6135,618.0055,1177.5548,1106.5447,891.0905
3794,539.0373,566.5285,615.9824,1124.3422,1104.193,979.11884
3795,566.1401,672.90314,507.30417,1058.8389,1048.772,1170.6184
3796,502.63885,606.3312,436.63095,1104.4775,1015.22943,1247.4836
3797,525.3045,572.9661,503.7832,1239.4651,890.4227,1168.8429
3798,493.77493,572.28766,656.6316,1055.2493,826.758,848.2176
3799,680.985,556.4056,659.0306,1140.0692,929.6616,819.41003
3800,670.5199,486.21298,656.53894,998.7343,898.15784,898.42413
3801,562.08215,472.46738,513.01404,872.54987,869.9651,985.88086
3802,539.4585,485.0517,481.53616,1053.368,1045.2257,1111.3162
3803,466.72546,436.7669,480.6782,992.43506,945.1646,1019.1365
3804,433.87045,449.70602,530.2927,1060.0198,901.9222,971.81537
3805,639.85223,474.87592,528.5491,1131.7418,809.9921,1025.3413
3806,558.7753,448.27246,569.51697,1205.6248,924.6398,972.2045
3807,534.3041,546.50696,570.47906,1274.9525,952.01294,772.19275
3808,467.27686,590.27155,550.34955,1194.7332,928.31226,904.52057
3809,601.7033,606.28186,518.02856,1057.9236,1000.3471,928.6941
3810,621.7655,531.536,487.47357,961.79266,1029.6073,870.2386
3811,543.4001,509.18417,462.0888,1127.8182,918.8975,799.20056
3812,519.8956,458.8528,475.66797,1077.4668,1279.1216,766.5789
3813,610.5634,653.99536,605.64185,1050.6464,1272.0396,852.30743
3814,681.57117,703.24945,721.1148,1131.1649,1080.0258,815.5887
3815,614.4536,661.284,664.6518,1097.9321,901.20215,742.3671
3816,577.66486,659.967,521.77826,1069.7834,892.06525,801.4015
3817,573.25165,627.39825,577.75824,1069.757,878.22437,1009.5303
3818,542.6131,566.4849,487.86328,922.44775,945.4514,1033.6698
3819,451.83896,544.28076,438.39362,1391.7368,882.2101,960.19885
3820,545.3769,548.1601,535.49786,1143.0725,844.1344,884.8104
3821,655.07886,568.77783,546.19543,1018.20685,885.5337,881.719
3822,767.68616,645.9619,646.49976,1044.3601,934.17,808.2414
3823,589.96484,617.6328,578.2916,1057.7861,1056.4464,1053.0762
3824,530.408,600.2989,619.1743,1282.9489,1002.4487,1282.8214
3825,504.0972,473.86157,576.93555,1325.7418,855.7122,1156.5719
3826,611.6942,496.7685,488.19824,1343.168,903.9618,929.16724
3827,597.35785,475.32184,481.8075,1078.3584,786.4773,927.2043
3828,484.52264,401.69357,526.1423,1222.6241,820.64716,927.7406
3829,641.3137,567.947,451.39163,1556.9581,952.24243,907.58496
3830,678.11694,547.3157,452.4295,1353.6932,970.41724,900.86536
3831,679.982,603.83344,587.5346,1307.463,1053.0132,968.94446
3832,681.5756,551.95667,531.1061,1213.8602,962.799,958.5112
3833,521.082,577.49945,599.05023,1531.4323,1054.5002,980.119
3834,537.39984,584.2383,575.8579,1485.2076,1066.5607,1055.1068
3835,571.98816,563.125,481.06058,1091.4622,806.26074,998.0066
3836,594.4616,580.4545,603.19714,1311.3654,923.2558,810.0672
3837,542.76843,546.7347,614.41534,1071.599,846.20074,790.0351
3838,511.88022,587.37,647.80707,1038.976,1132.6335,1250.5447
3839,526.95593,610.5075,622.00415,1332.3458,1167.7704,1155.0347
3840,455.7127,571.74677,474.0116,1182.6052,995.61804,1183.0928
3841,497.5492,575.06287,607.86536,1132.5078,1106.9822,1097.5397
3842,498.89062,607.18353,544.9837,1139.1462,1089.218,1041.5961
3843,500.98486,501.98056,696.5538,1268.8234,1121.6237,1001.78864
3844,536.3223,417.59332,651.47845,1362.2339,1148.59,965.36993
3845,563.1078,522.0984,482.79416,1110.8467,882.7319,914.91785
3846,642.95154,520.38916,443.9507,1098.5654,856.5699,1033.1611
3847,579.0762,553.9879,485.42102,1057.781,999.80853,973.0676
3848,572.34937,559.09924,581.7133,1104.049,953.46124,1045.342
3849,479.2307,629.2689,554.4159,1367.3065,1055.5625,991.401
3850,505.0521,595.7217,500.4522,1297.2518,1039.0294,1037.3711
3851,587.13556,546.87067,443.19922,1027.3085,934.93243,929.6234
3852,571.92346,492.39648,446.3396,1107.94,1066.9625,955.52655
3853,523.9068,499.98752,425.8732,1250.5787,1055.0096,1080.7173
3854,700.13434,589.5224,471.76163,1573.9114,1010.9113,1237.8009
3855,546.1828,505.3629,555.427,1293.083,963.6647,1061.9259
3856,542.44165,492.8634,533.6603,1140.7172,955.06433,1024.727
3857,489.5092,502.802,453.94507,1202.3468,883.56134,973.5074
3858,578.7069,506.13116,474.5369,1041.0177,865.06464,923.3596
3859,545.5441,635.8934,476.33652,1071.6229,900.99036,1078.4761
3860,462.42462,599.4952,454.3514,1092.3702,1033.7976,1015.3217
3861,544.4975,502.04135,375.72125,987.8361,1086.1556,928.79724
3862,525.246,474.94785,358.6762,1190.4507,1182.9639,963.3816
3863,471.1197,451.3246,481.99536,1247.4652,1231.2303,998.81665
3864,616.53204,439.41772,535.4611,1031.7358,1268.6179,975.34686
3865,496.1453,479.5474,531.3657,1266.3727,1129.9825,1076.645
3866,504.10165,650.3056,475.26602,1214.2306,1104.1019,1144.5668
3867,583.1499,639.7511,472.4366,1137.9531,1074.7924,1052.5302
3868,592.713,578.246,414.41605,1128.615,1044.5724,932.3485
3869,506.67612,509.46542,514.1504,1124.7377,975.649,1039.6667
3870,464.2883,517.25476,510.39972,1111.2605,932.6674,998.585
3871,607.264,471.55432,444.60062,1108.4485,995.40356,995.6802
3872,577.87024,507.38916,604.4246,1206.9603,1142.6241,1135.4663
3873,422.59747,575.0557,557.5214,1194.8169,1144.3635,1072.991
3874,502.52557,594.98645,546.2957,1082.7657,984.5288,822.443
3875,480.2589,698.681,429.9506,1405.7506,1049.1315,1027.543
3876,509.7575,723.48175,528.59595,1453.2552,932.1638,1152.6803
3877,562.5704,634.0733,564.5785,1187.1636,1057.93,946.7683
3878,562.9417,527.85986,510.80096,1207.765,1016.3431,810.09937
3879,562.42084,576.58527,438.68732,1127.7491,1006.24615,766.59283
3880,689.10315,647.1944,540.37415,1172.9117,965.0283,914.00555
3881,565.9869,610.1609,607.7853,1375.602,964.1571,910.6385
3882,516.554,464.18246,560.0644,1343.7842,1098.0428,1030.7812
3883,552.3307,617.5395,484.02042,1254.0468,930.4846,1013.2477
3884,471.37778,636.4974,556.41327,1204.1455,864.6901,1150.7789
3885,478.52316,536.00574,564.5502,1408.2671,1020.75836,907.79
3886,610.8405,555.59436,531.56494,1235.0461,998.63763,883.9604
3887,602.2131,554.45886,566.11774,1018.60455,791.53,1176.1555
3888,701.65204,524.0406,448.69968,1091.3656,868.0207,1158.0211
3889,528.7616,470.57007,415.03143,1157.9163,970.4693,1057.9264
3890,484.86774,560.0975,491.05704,1122.5316,1011.2815,813.40295
3891,524.7299,549.88715,479.2741,967.70966,1067.3574,1090.0798
3892,539.86676,516.4084,514.2814,1202.638,914.0886,1034.8009
3893,570.6924,523.0454,486.05612,1178.4692,1092.0317,938.8514
3894,599.2919,521.7433,623.8471,1079.154,1279.008,980.20276
3895,764.71875,530.69104,500.01303,1068.382,952.8025,931.9412
3896,756.10266,452.5096,542.202,1055.8795,1080.5802,1011.5422
3897,590.80804,467.00317,512.00867,1071.2498,1041.6788,956.5272
3898,523.3571,465.3255,496.83444,1103.9935,1061.1632,955.9612
3899,569.4323,639.3326,578.9139,1231.7268,1030.0845,900.8844
3900,607.3741,522.7634,565.9818,1232.4454,890.35925,952.92535
3901,619.73267,523.0214,588.0809,1241.2089,857.3026,986.2999
3902,563.4703,390.1741,488.21423,1084.0431,802.7075,1179.8278
3903,654.6633,508.7322,438.0909,1061.5348,971.44073,1134.0538
3904,702.055,484.5373,616.6278,1100.5803,1017.38007,949.1745
3905,630.78424,598.5088,562.21643,1110.122,900.3713,905.6914
3906,573.4684,598.71484,498.67197,1064.1428,998.7362,888.75714
3907,599.0277,618.77594,548.9695,1055.4962,1024.2283,1013.34106
3908,540.5098,581.5746,499.9834,1401.4768,938.4848,865.4006
3909,594.4216,604.53564,517.1363,1442.4529,912.8171,1016.7333
3910,596.5823,587.1934,519.021,1207.0917,1068.1447,1139.8024
3911,461.45306,607.6752,411.28223,1300.2334,1048.2748,1030.1526
3912,590.0729,589.1914,440.50607,1098.172,990.2945,961.87646
3913,564.0611,499.1001,476.7735,1087.3075,962.69055,911.1643
3914,461.793,458.13647,553.58215,1045.8066,1148.1449,985.6052
3915,488.21997,606.8581,562.74976,1080.9612,1064.9825,938.8817
3916,514.6073,581.6758,430.43686,997.3416,1084.3507,1153.3905
3917,520.1636,535.62244,610.6141,1157.3021,933.45624,947.7942
3918,468.31558,527.68,600.08954,967.837,817.32263,831.0725
3919,430.55038,508.399,508.8876,1019.2633,885.1361,1019.4926
3920,467.4829,460.9603,478.7314,1182.1293,850.3341,975.89624
3921,486.33594,425.1054,472.9381,1151.1893,883.3753,854.64325
3922,484.8753,573.978,491.14273,1105.8483,818.52106,777.3485
3923,512.1909,570.7484,577.75165,1351.4468,931.42236,721.54047
3924,514.8399,572.6433,567.3302,1215.4443,863.626,893.5175
3925,531.0551,552.4473,514.51154,1364.9508,986.17303,847.52686
3926,509.60782,518.6071,507.002,1159.1892,985.81464,817.0892
3927,504.7596,400.00082,447.9507,1085.9315,1086.8574,966.34467
3928,443.89606,538.6277,435.50363,1016.96857,1096.0963,834.2379
3929,466.86816,528.8619,477.36703,1131.5835,1035.4988,1065.4906
3930,498.5717,604.8487,541.3586,1260.7769,969.2221,1011.8896
3931,588.64215,645.94037,489.24777,1227.4049,1099.4894,1016.6294
3932,614.3711,601.0681,517.5244,1202.0166,1091.8568,1010.55444
3933,535.7287,566.56793,537.47217,1168.811,1080.1001,1036.5481
3934,409.7977,570.33496,462.22333,1209.7365,903.9945,883.5542
3935,418.4132,627.7323,473.39377,979.3127,878.76086,871.46497
3936,357.65323,533.20337,443.177,1248.1678,962.03,769.6016
3937,507.575,533.1561,520.7796,1313.7968,861.2477,788.5937
3938,505.27377,580.2203,563.80084,1072.533,908.2044,921.34076
3939,483.85757,551.7301,482.945,1074.1692,1041.3594,974.67957
3940,375.42084,645.1814,592.52,1272.6112,1162.3672,949.89557
3941,453.0537,616.33453,587.96454,1271.1742,970.6467,940.6039
3942,499.9031,627.7976,540.7375,1148.6016,1088.5419,978.67535
3943,484.39148,590.1262,612.74457,1263.9999,1014.7799,1078.2949
3944,531.9522,596.3037,569.72626,1237.3967,1156.4492,1121.7893
3945,674.78424,476.54443,434.3651,1098.2809,946.2838,957.70874
3946,530.4707,477.35678,494.82626,1082.229,944.9184,856.7414
3947,448.356,481.63583,484.22476,1083.4387,933.8881,810.92554
3948,589.3714,441.2259,645.9594,1219.312,917.9522,936.5938
3949,597.6116,503.43417,544.6062,1229.8121,869.0251,860.52045
3950,534.6672,475.51086,498.9558,1133.8793,1033.9884,845.95734
3951,523.7696,531.7965,426.2642,1490.7726,855.60736,947.14777
3952,460.5282,441.88095,608.2113,1161.6141,947.7045,1009.68915
3953,453.13486,498.23337,604.2126,1135.9354,1019.531,1008.6229
3954,500.70505,539.7108,501.9811,1221.6779,906.37933,982.62823
3955,520.40924,675.85834,515.4439,1233.0359,890.41425,937.33325
3956,525.8934,673.76196,522.5252,1200.4846,984.0876,950.79987
3957,483.44778,598.32574,622.4651,1097.4064,985.8023,1054.5464
3958,581.2339,597.2553,690.60034,1133.554,938.3843,941.352
3959,554.04175,732.9262,476.61725,1137.9005,980.1515,1077.8275
3960,511.28683,592.7407,412.93616,1230.5044,898.4926,1059.6858
3961,632.4126,474.24448,478.2796,1257.942,907.78906,1127.6702
3962,552.843,512.7976,496.7255,1245.2332,910.03107,1002.8635
3963,550.4616,519.967,449.2674,1437.537,953.3457,1088.2869
3964,592.97784,601.3276,441.3937,1404.1826,818.1334,974.9814
3965,557.27936,448.15738,490.91748,1319.4946,925.52185,859.865
3966,485.63876,488.37762,475.10025,1022.7689,950.5016,843.834
3967,607.68823,625.1231,490.93857,1007.5326,963.89557,863.84735
3968,526.8851,513.8095,485.16968,1071.0214,901.80316,983.7568
3969,499.97668,510.97348,478.72092,1170.753,902.292,865.7829
3970,519.25244,545.773,550.5523,1220.7565,1193.2085,833.9437
3971,580.0762,489.49316,494.2703,1127.8372,1024.0133,756.15936
3972,604.89465,454.34772,424.77316,934.91595,849.25073,1008.7857
3973,547.35,614.2944,419.58566,972.5147,1159.4545,960.3156
3974,495.2834,509.8374,403.64914,965.66644,1054.0079,967.02686
